id,scope,transitions,t1_cycle_type,t0_rank,t0_indegrees,t0_kernel,t0_kernel_sizes,collision_pair,collision_orbit,collision_orbit_size,conjugacy_canonical,automorphism_count,semigroup_size,semigroup_rank_profile,maps,endpoints,block_ranks,block_idempotent,b_equals_p_f,separating_starts,champion_separator,global_id
93067,rank4_champion,"[[1,2],[1,3],[2,4],[4,1],[3,0]]","[2,3]",4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3],[1,4],[0,3],[1,2],[3,4]]",6,"[[0,1],[2,0],[1,3],[0,4],[4,2]]",1,1533,"{""1"":5,""2"":280,""3"":1134,""4"":108,""5"":6}","{""A"":[4,1,1,4,4],""C"":[0,0,0,3,3],""B"":[3,0,0,0,0],""U"":[0,0,0,0,0],""V"":[3,0,0,0,0]}","{""A"":4,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
93363,rank4_champion,"[[1,2],[1,3],[3,0],[4,4],[2,1]]","[2,3]",4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3],[0,4],[1,2],[0,3],[2,4]]",6,"[[0,1],[2,2],[3,0],[1,4],[0,3]]",1,1289,"{""1"":5,""2"":252,""3"":882,""4"":144,""5"":6}","{""A"":[4,1,4,1,4],""C"":[1,1,1,3,3],""B"":[1,3,3,3,3],""U"":[3,3,3,3,3],""V"":[1,3,3,3,3]}","{""A"":4,""C"":1,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
93587,rank4_champion,"[[1,2],[1,3],[3,1],[4,4],[2,0]]",[5],4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3],[1,4],[0,3],[2,4]]",5,"[[0,1],[2,2],[3,4],[1,0],[0,3]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[4,1,4,1,4],""C"":[0,0,0,3,3],""B"":[3,3,0,3,0],""U"":[0,3,0,3,0],""V"":[3,3,0,3,0]}","{""A"":4,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
95091,rank4_champion,"[[1,2],[1,3],[4,0],[3,1],[2,4]]","[1,2,2]",4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3]]",2,"[[0,1],[1,0],[0,3],[4,2],[3,4]]",1,36,"{""2"":8,""3"":18,""4"":8,""5"":2}","{""A"":[3,1,3,3,1],""C"":[1,1,1,3,3],""B"":[1,1,3,3,1],""U"":[3,1,3,3,1],""V"":[1,1,3,3,1]}","{""A"":3,""C"":1,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
95691,rank4_champion,"[[1,2],[1,3],[4,1],[3,0],[2,4]]","[1,4]",4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3]]",2,"[[0,1],[1,2],[0,3],[4,0],[3,4]]",1,517,"{""1"":5,""2"":220,""3"":240,""4"":48,""5"":4}","{""A"":[3,1,3,3,1],""C"":[0,0,0,3,3],""B"":[3,0,0,0,0],""U"":[0,0,0,0,0],""V"":[3,0,0,0,0]}","{""A"":3,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
100725,rank4_champion,"[[1,2],[2,1],[3,0],[1,4],[4,3]]","[1,2,2]",4,"[0,1,1,1,2]","[[0,3],[1],[2],[4]]","[1,1,1,2]","[0,3]","[[0,3],[2,4]]",2,"[[0,1],[2,0],[3,2],[1,4],[2,3]]",1,231,"{""1"":5,""2"":162,""3"":50,""4"":12,""5"":2}","{""A"":[2,1,2,1,2],""C"":[0,1,0,0,1],""B"":[0,0,1,0,1],""U"":[1,0,1,0,1],""V"":[0,0,1,0,1]}","{""A"":2,""C"":0,""B"":0,""U"":1,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
101397,rank4_champion,"[[1,2],[2,1],[3,3],[1,4],[4,0]]","[1,4]",4,"[0,1,1,1,2]","[[0,3],[1],[2],[4]]","[1,1,1,2]","[0,3]","[[0,3],[2,4]]",2,"[[0,1],[2,3],[3,2],[4,4],[2,0]]",1,1081,"{""1"":5,""2"":220,""3"":660,""4"":192,""5"":4}","{""A"":[2,1,2,1,2],""C"":[3,1,3,3,1],""B"":[1,3,3,3,3],""U"":[3,3,3,3,3],""V"":[1,3,3,3,3]}","{""A"":2,""C"":3,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
101850,rank4_champion,"[[1,2],[2,1],[3,4],[2,0],[4,3]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1,3],[2],[4]]","[1,1,1,2]","[1,3]","[[1,3],[0,1],[1,2],[1,4]]",4,"[[0,1],[2,3],[1,0],[4,2],[2,4]]",1,1161,"{""1"":5,""2"":280,""3"":840,""4"":32,""5"":4}","{""A"":[4,4,2,2,4],""C"":[4,3,3,3,4],""B"":[3,4,3,3,4],""U"":[4,4,3,3,4],""V"":[3,4,3,3,4]}","{""A"":4,""C"":4,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
110148,rank4_champion,"[[1,2],[2,3],[3,4],[2,0],[4,1]]",[5],4,"[0,1,1,1,2]","[[0],[1,3],[2],[4]]","[1,1,1,2]","[1,3]","[[1,3],[0,3],[0,2],[2,4],[1,4]]",5,"[[0,1],[2,3],[3,0],[2,4],[1,2]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[4,4,2,2,4],""C"":[4,1,1,1,4],""B"":[4,1,1,1,1],""U"":[1,1,1,1,1],""V"":[4,1,1,1,1]}","{""A"":4,""C"":4,""B"":4,""U"":1,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
117750,rank4_champion,"[[1,2],[3,0],[2,4],[1,1],[4,3]]",[5],4,"[0,1,1,1,2]","[[0,3],[1],[2],[4]]","[1,1,1,2]","[0,3]","[[0,3],[1,2],[0,4],[2,3],[1,4]]",5,"[[0,1],[1,2],[3,3],[2,4],[3,0]]",1,1010,"{""1"":5,""2"":200,""3"":600,""4"":200,""5"":5}","{""A"":[1,1,1,3,1],""C"":[0,1,0,0,0],""B"":[0,1,1,1,1],""U"":[1,1,1,1,1],""V"":[0,1,1,1,1]}","{""A"":1,""C"":0,""B"":0,""U"":1,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
121766,rank4_champion,"[[1,2],[3,0],[4,3],[1,1],[2,4]]","[1,4]",4,"[0,1,1,1,2]","[[0,3],[1],[2],[4]]","[1,1,1,2]","[0,3]","[[0,3],[1,2]]",2,"[[1,0],[0,2],[3,3],[2,4],[3,1]]",1,393,"{""1"":5,""2"":140,""3"":180,""4"":64,""5"":4}","{""A"":[1,1,1,3,1],""C"":[0,1,0,0,0],""B"":[0,1,1,1,1],""U"":[1,1,1,1,1],""V"":[0,1,1,1,1]}","{""A"":1,""C"":0,""B"":0,""U"":1,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
126000,rank4_champion,"[[1,2],[3,1],[2,0],[3,4],[4,3]]","[1,2,2]",4,"[0,1,1,1,2]","[[0],[1,3],[2],[4]]","[1,1,1,2]","[1,3]","[[1,3],[1,4]]",2,"[[0,1],[1,0],[0,2],[2,4],[4,3]]",1,34,"{""2"":16,""3"":12,""4"":4,""5"":2}","{""A"":[4,4,3,3,4],""C"":[4,3,3,3,4],""B"":[3,4,3,3,4],""U"":[4,4,3,3,4],""V"":[3,4,3,3,4]}","{""A"":4,""C"":4,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
126120,rank4_champion,"[[1,2],[3,1],[2,0],[4,4],[3,3]]","[1,2,2]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[1,3]]",2,"[[0,1],[2,0],[3,2],[4,4],[3,3]]",1,38,"{""2"":16,""3"":16,""4"":4,""5"":2}","{""A"":[3,3,3,3,4],""C"":[4,4,4,3,4],""B"":[3,4,4,4,3],""U"":[4,4,4,4,3],""V"":[3,4,4,4,3]}","{""A"":3,""C"":4,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
131720,rank4_champion,"[[1,2],[3,1],[4,4],[2,0],[3,3]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[1,3],[0,1],[1,2]]",4,"[[1,0],[2,3],[4,4],[0,2],[1,1]]",1,1417,"{""1"":5,""2"":280,""3"":1080,""4"":48,""5"":4}","{""A"":[1,1,1,3,3],""C"":[0,1,1,0,1],""B"":[1,0,0,0,0],""U"":[0,0,0,0,0],""V"":[1,0,0,0,0]}","{""A"":1,""C"":0,""B"":1,""U"":0,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
131792,rank4_champion,"[[1,2],[3,1],[4,4],[2,3],[3,0]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[0,1],[1,2]]",3,"[[1,0],[2,1],[3,3],[1,4],[0,2]]",1,1105,"{""1"":5,""2"":260,""3"":810,""4"":27,""5"":3}","{""A"":[2,2,2,3,3],""C"":[3,4,4,3,4],""B"":[3,4,4,4,4],""U"":[4,4,4,4,4],""V"":[3,4,4,4,4]}","{""A"":2,""C"":3,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
144448,rank4_champion,"[[1,2],[3,3],[2,0],[3,4],[4,1]]","[2,3]",4,"[0,1,1,1,2]","[[0],[1,3],[2],[4]]","[1,1,1,2]","[1,3]","[[1,3],[3,4],[1,4]]",3,"[[0,1],[1,2],[0,0],[2,4],[4,3]]",1,393,"{""1"":3,""2"":102,""3"":246,""4"":36,""5"":6}","{""A"":[4,4,3,3,4],""C"":[4,1,1,1,4],""B"":[4,1,1,1,1],""U"":[1,1,1,1,1],""V"":[4,1,1,1,1]}","{""A"":4,""C"":4,""B"":4,""U"":1,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
144797,rank4_champion,"[[1,2],[3,3],[2,1],[4,4],[4,0]]",[5],4,"[0,1,1,1,2]","[[0],[1],[2],[3,4]]","[1,1,1,2]","[3,4]","[[3,4],[0,4],[0,2],[1,2],[1,3]]",5,"[[0,1],[2,2],[3,3],[3,4],[1,0]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[1,1,4,1,4],""C"":[0,0,3,3,3],""B"":[0,3,3,3,3],""U"":[3,3,3,3,3],""V"":[0,3,3,3,3]}","{""A"":1,""C"":0,""B"":0,""U"":3,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
145422,rank4_champion,"[[1,2],[3,3],[2,4],[1,1],[4,0]]","[2,3]",4,"[0,1,1,1,2]","[[0,3],[1],[2],[4]]","[1,1,1,2]","[0,3]","[[0,3],[1,2],[3,4],[0,1],[2,3],[1,4]]",6,"[[0,1],[1,2],[3,0],[4,4],[3,3]]",1,130,"{""2"":16,""3"":72,""4"":36,""5"":6}","{""A"":[1,1,1,3,1],""C"":[3,1,3,3,3],""B"":[1,3,3,1,3],""U"":[3,3,3,1,3],""V"":[1,3,3,1,3]}","{""A"":1,""C"":3,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
147566,rank4_champion,"[[1,2],[3,3],[4,0],[1,1],[2,4]]","[1,2,2]",4,"[0,1,1,1,2]","[[0,3],[1],[2],[4]]","[1,1,1,2]","[0,3]","[[0,3],[1,2]]",2,"[[1,0],[0,2],[3,1],[4,4],[3,3]]",1,36,"{""2"":8,""3"":18,""4"":8,""5"":2}","{""A"":[1,1,1,3,1],""C"":[3,1,3,3,3],""B"":[1,3,3,1,3],""U"":[3,3,3,1,3],""V"":[1,3,3,1,3]}","{""A"":1,""C"":3,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
147758,rank4_champion,"[[1,2],[3,3],[4,0],[2,4],[1,1]]","[2,3]",4,"[0,1,1,1,2]","[[0,4],[1],[2],[3]]","[1,1,1,2]","[0,4]","[[0,4],[1,2],[0,3],[2,4],[0,1],[2,3]]",6,"[[1,1],[2,2],[3,0],[0,4],[1,3]]",1,1433,"{""1"":5,""2"":252,""3"":882,""4"":288,""5"":6}","{""A"":[2,1,2,2,1],""C"":[0,3,0,3,0],""B"":[0,3,3,3,3],""U"":[3,3,3,3,3],""V"":[0,3,3,3,3]}","{""A"":2,""C"":0,""B"":0,""U"":3,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
147763,rank4_champion,"[[1,2],[3,3],[4,0],[2,4],[2,1]]","[2,3]",4,"[0,1,1,1,2]","[[0],[1],[2],[3,4]]","[1,1,1,2]","[3,4]","[[3,4],[1,4],[1,3]]",3,"[[1,1],[2,3],[3,4],[2,0],[0,2]]",1,641,"{""1"":5,""2"":270,""3"":324,""4"":36,""5"":6}","{""A"":[1,1,2,1,2],""C"":[0,0,3,3,3],""B"":[0,3,3,3,3],""U"":[3,3,3,3,3],""V"":[0,3,3,3,3]}","{""A"":1,""C"":0,""B"":0,""U"":3,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
150158,rank4_champion,"[[1,2],[3,3],[4,4],[2,0],[1,1]]",[5],4,"[0,1,1,1,2]","[[0,4],[1],[2],[3]]","[1,1,1,2]","[0,4]","[[0,4],[1,2],[3,4],[0,1],[2,3]]",5,"[[1,1],[2,2],[3,3],[0,4],[2,0]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[2,1,2,2,1],""C"":[4,3,4,3,4],""B"":[3,3,4,4,3],""U"":[4,3,4,4,3],""V"":[3,3,4,4,3]}","{""A"":2,""C"":4,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
157320,rank4_champion,"[[1,2],[3,4],[2,0],[4,1],[3,3]]","[2,3]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[3,4],[1,3]]",3,"[[0,1],[2,0],[3,4],[4,2],[3,3]]",1,393,"{""1"":3,""2"":102,""3"":246,""4"":36,""5"":6}","{""A"":[3,3,3,3,4],""C"":[1,1,1,3,1],""B"":[1,3,3,3,3],""U"":[3,3,3,3,3],""V"":[1,3,3,3,3]}","{""A"":3,""C"":1,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
157997,rank4_champion,"[[1,2],[3,4],[2,1],[4,3],[4,0]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1],[2],[3,4]]","[1,1,1,2]","[3,4]","[[3,4],[0,3],[2,3],[1,3]]",4,"[[0,1],[2,3],[3,2],[3,4],[1,0]]",1,1161,"{""1"":5,""2"":280,""3"":840,""4"":32,""5"":4}","{""A"":[1,1,4,1,4],""C"":[0,0,4,4,4],""B"":[4,0,4,0,4],""U"":[0,0,4,0,4],""V"":[4,0,4,0,4]}","{""A"":1,""C"":0,""B"":4,""U"":0,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
163363,rank4_champion,"[[1,2],[3,4],[4,0],[2,3],[2,1]]","[1,2,2]",4,"[0,1,1,1,2]","[[0],[1],[2],[3,4]]","[1,1,1,2]","[3,4]","[[3,4],[1,3]]",2,"[[1,0],[2,3],[1,4],[4,1],[0,2]]",1,187,"{""1"":5,""2"":128,""3"":48,""4"":4,""5"":2}","{""A"":[1,1,2,1,2],""C"":[0,0,4,4,4],""B"":[4,0,4,0,4],""U"":[0,0,4,0,4],""V"":[4,0,4,0,4]}","{""A"":1,""C"":0,""B"":4,""U"":0,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
163920,rank4_champion,"[[1,2],[3,4],[4,1],[2,0],[3,3]]",[5],4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[3,4],[0,3],[0,2],[1,2]]",5,"[[1,1],[2,3],[0,4],[4,2],[1,0]]",1,610,"{""1"":5,""2"":200,""3"":300,""4"":100,""5"":5}","{""A"":[1,1,1,3,3],""C"":[0,4,4,0,4],""B"":[0,4,4,0,0],""U"":[4,4,4,0,0],""V"":[0,4,4,0,0]}","{""A"":1,""C"":0,""B"":0,""U"":4,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
163992,rank4_champion,"[[1,2],[3,4],[4,1],[2,3],[3,0]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[0,4],[0,2],[1,2]]",4,"[[1,0],[2,3],[0,4],[0,2],[3,1]]",1,1733,"{""1"":5,""2"":260,""3"":1080,""4"":384,""5"":4}","{""A"":[2,2,2,3,3],""C"":[3,1,1,3,1],""B"":[1,3,3,1,1],""U"":[3,3,3,1,1],""V"":[1,3,3,1,1]}","{""A"":2,""C"":3,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
